Date,Close,High,Low,Open,Volume
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2022-06-08,2988.05322265625,2996.655390105723,2937.4499938250347,2966.986795089598,2185707
2022-06-09,3008.198486328125,3016.888302906763,2943.243661069149,2971.2443716436987,1279197
2022-06-10,2949.21240234375,2978.266606743859,2942.2781213691173,2968.6111594481968,1527582
2022-06-13,2826.06201171875,2890.4900988680024,2802.230481322181,2887.856794799796,3030921
2022-06-14,2818.117431640625,2843.002020001427,2786.6493705312914,2800.0792606285445,2611493
2022-06-15,2814.386962890625,2838.7010882886284,2809.73475065303,2825.0956872779684,1404536
2022-06-16,2757.946533203125,2848.225040609445,2750.090553952072,2843.967780896921,2032028
2022-06-17,2711.33740234375,2737.538862021221,2654.2387672178434,2714.0585687758285,5240434
2022-06-20,2731.96435546875,2755.0936222142564,2693.869319498384,2715.813514020202,1502769
2022-06-21,2819.346435546875,2841.9928891984864,2743.375584391192,2747.4134022673966,2964461
2022-06-22,2829.001708984375,2853.2281861623023,2793.934927975882,2808.7691181856167,3336315
2022-06-23,2904.35791015625,2912.4333304188162,2829.001464757283,2829.001464757283,3692578
2022-06-24,2890.5771484375,2936.1332102856513,2876.883885414416,2930.8666036304303,2132118
2022-06-27,2909.537109375,2951.845477755388,2902.3394557167258,2940.5223579770245,2037686
2022-06-28,2912.565673828125,2922.9673098846292,2872.5835146469863,2902.7786467833243,1400046
2022-06-29,2888.295166015625,2925.600300358632,2871.1786926111868,2871.1786926111868,2133994
2022-06-30,2867.755126953125,2906.2011833020665,2857.1340513652553,2872.0561032464257,2719603
2022-07-01,2909.88818359375,2925.6001418403152,2854.544879724983,2861.5230910289315,1502879
2022-07-04,2839.623046875,2912.3899190179127,2830.8453680013654,2907.16724294786,2622535
2022-07-05,2823.164794921875,2872.0564215860604,2814.9575797580337,2857.134368050925,2170627
2022-07-06,2862.181884765625,2868.9845864774807,2810.8324589406493,2825.0961883364757,2182144
2022-07-07,2885.9697265625,2913.663136694547,2865.956572456411,2871.179249417504,1989921
2022-07-08,2866.306884765625,2901.022644904037,2852.745414807298,2896.6338058043334,2136916
2022-07-11,2733.19384765625,2830.80159948252,2726.34721488146,2814.2555881350117,6974600
2022-07-12,2707.65087890625,2752.855930441553,2703.7448542061684,2734.159429373983,3734815
2022-07-13,2667.3173828125,2729.8583498303165,2664.025752969457,2724.591742081448,3863530
2022-07-14,2639.154296875,2690.419236530846,2611.21160444456,2689.539151729887,4764908
2022-07-15,2635.502197265625,2665.688935952516,2598.8905812888142,2656.580186606266,4574806
2022-07-18,2696.14013671875,2707.977235850919,2652.8400018798093,2660.496697666323,3202795
2022-07-19,2705.600830078125,2709.7371858696033,2666.701122969062,2666.701122969062,1865074
2022-07-20,2785.292724609375,2791.585245676255,2726.547057742832,2735.127885487383,3402251
2022-07-21,2796.293701171875,2802.1902268295585,2767.0308792365477,2787.228784035556,2420640
2022-07-22,2790.749267578125,2813.631475385451,2766.5469323972993,2803.0704563974546,2075886
2022-07-25,2787.0087890625,2804.3464181965073,2771.475376902359,2785.468640525085,1797504
2022-07-26,2742.25634765625,2788.9008455480016,2725.1827872039253,2785.2045320841903,2639367
2022-07-27,2806.45849609375,2811.078941286618,2737.063723775086,2741.4641477682935,1389808
2022-07-28,2869.516357421875,2872.5966540791287,2817.7232833962703,2830.3525856367887,2106333
2022-07-29,2905.9521484375,2919.5055843641176,2882.277951362933,2895.4792244226105,2430257
2022-08-01,2903.22412109375,2928.042472386347,2878.757717816574,2928.042472386347,1306913
2022-08-02,2897.063232421875,2915.632893070421,2879.329394508913,2895.4790367844817,1269114
2022-08-03,2939.04296875,2947.40377372174,2884.081720092872,2886.677927084893,2895824
2022-08-04,2952.640625,2981.6393778391775,2910.748715052076,2948.284247964706,2150567
2022-08-05,2961.529296875,2972.0462668986875,2952.6844019677515,2958.1408845663077,1106933
2022-08-08,2969.802490234375,2973.718825122396,2935.9632683191207,2961.4857307835255,1068836
2022-08-10,2952.024658203125,2979.0872677998295,2935.0830245531556,2979.0872677998295,1878359
2022-08-11,3012.08984375,3017.54632584103,2970.3298682901786,2992.287938276114,1449248
2022-08-12,2993.65283203125,3009.010270550342,2975.787065603493,3009.010270550342,1472354
2022-08-16,2985.86376953125,3005.3577774981677,2981.2873713731783,3001.969364945804,839942
2022-08-17,2993.2568359375,3008.086137566978,2966.8542889674754,2979.175477553487,1622326
2022-08-18,2975.787109375,2985.248022181146,2958.845474815157,2983.4878523567468,1430659
2022-08-19,2979.746826171875,3011.209854758051,2966.9855977942652,2980.8469320664967,1398410
2022-08-22,2952.28857421875,2978.295123607797,2945.995838840667,2961.4854176096087,1536532
2022-08-23,2890.726806640625,2941.155497044556,2877.877481785338,2921.837677410358,1849256
2022-08-24,2864.98388671875,2911.320261402616,2860.4513214801914,2897.2389058456506,1691923
2022-08-25,2832.288818359375,2885.0498583635745,2829.25256881732,2883.157762017432,1946930
2022-08-26,2835.8095703125,2866.436568329258,2831.0571977170034,2846.4586837304396,1457962
2022-08-29,2756.90966796875,2765.842442693576,2711.5412538067208,2750.264984792601,2539173
2022-08-30,2826.08447265625,2839.5938614918264,2765.314783665754,2776.6677926566595,3431525
2022-09-01,2756.16162109375,2807.4706096920486,2746.7447563789606,2807.4706096920486,3546935
2022-09-02,2755.017333984375,2783.708184014529,2746.1286065456165,2783.708184014529,2052900
2022-09-05,2757.657470703125,2770.4627467931514,2739.043764179659,2749.076644387517,2147912
2022-09-06,2752.069580078125,2764.214794894149,2733.85186528633,2759.506254646854,1936453
2022-09-07,2771.91552734375,2782.7403998797736,2730.0233995480266,2730.0233995480266,1291534
2022-09-08,2789.560546875,2801.7498066300514,2781.1559093890387,2789.868662483827,1346113
2022-09-09,2831.80517578125,2845.75460780209,2788.5490876205113,2811.871338156078,1561185
2022-09-12,2854.071044921875,2877.7014084575,2838.2735652602178,2851.386743228349,1785928
2022-09-13,2842.101806640625,2872.1125680484006,2838.2733519875155,2872.1125680484006,1972678
